id,title,description,availability,availability_date,expiration_date,link,mobile_link,image_link,price,sale_price,sale_price_effective_date,identifier_exists,gtin,mpn,brand,product_highlight,product_detail,additional_image_link,condition,adult,color,size,size_type,size_system,gender,material,pattern,age_group,multipack,is bundle,unit_pricing_measure,unit_pricing_base_measure,energy_efficiency_class,min_energy_efficiency_class,max_energy_efficiency,item_group_id,video_link,virtual_model_link,cost_of_goods_sold
260101101405,Antariya FEIN | Premium Unisex T-Shirt | Polyester Blend & Lycra | Everyday Streetwear Merun Red XL,"Make a bold statement with the Antariya FEIN Edition , designed for those who appreciate clean aesthetics, comfort, and modern streetwear. Crafted from a premium polyester blend with Lycra , this uni…",in_stock,,,https://antariyaofficial.com/product/6a78672ed6ac58159859716c,,https://res.cloudinary.com/doefhzx01/image/upload/v1786275628/antariya/products/6a15f3ab52b87a00a922c0d9/ihwb4yismd435fczm5kv.jpg,699.00 INR,,,no,,,Antariya,,,"https://res.cloudinary.com/doefhzx01/image/upload/v1786275628/antariya/products/6a15f3ab52b87a00a922c0d9/yheuvmedlpttwt11zlsv.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786275628/antariya/products/6a15f3ab52b87a00a922c0d9/kyuhmwic07te2itpvqwv.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786275628/antariya/products/6a15f3ab52b87a00a922c0d9/pmxaa1p7ggrgprcmxxg2.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786275628/antariya/products/6a15f3ab52b87a00a922c0d9/t93grpe9qptnnxfnofkd.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786275628/antariya/products/6a15f3ab52b87a00a922c0d9/upk5micrdvzloc356qjd.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276025/antariya/products/6a15f3ab52b87a00a922c0d9/emlh9pjjvr6adkkkjuid.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276025/antariya/products/6a15f3ab52b87a00a922c0d9/r6b4udwmjw1ihkjldsym.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276025/antariya/products/6a15f3ab52b87a00a922c0d9/tgqstix7aar7pjiv7qpc.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786275628/antariya/products/6a15f3ab52b87a00a922c0d9/yheuvmedlpttwt11zlsv.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786275628/antariya/products/6a15f3ab52b87a00a922c0d9/kyuhmwic07te2itpvqwv.jpg",new,no,Merun Red,XL,,IN,unisex,,Screen Print,adult,,,,,,,,6a78672ed6ac58159859716c,,,
260101100306,Antariya FEIN | Premium Unisex T-Shirt | Polyester Blend & Lycra | Everyday Streetwear Black XXL,"Make a bold statement with the Antariya FEIN Edition , designed for those who appreciate clean aesthetics, comfort, and modern streetwear. Crafted from a premium polyester blend with Lycra , this uni…",in_stock,,,https://antariyaofficial.com/product/6a78672ed6ac58159859716c,,https://res.cloudinary.com/doefhzx01/image/upload/v1786275628/antariya/products/6a15f3ab52b87a00a922c0d9/ihwb4yismd435fczm5kv.jpg,699.00 INR,,,no,,,Antariya,,,"https://res.cloudinary.com/doefhzx01/image/upload/v1786275628/antariya/products/6a15f3ab52b87a00a922c0d9/yheuvmedlpttwt11zlsv.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786275628/antariya/products/6a15f3ab52b87a00a922c0d9/kyuhmwic07te2itpvqwv.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786275628/antariya/products/6a15f3ab52b87a00a922c0d9/pmxaa1p7ggrgprcmxxg2.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786275628/antariya/products/6a15f3ab52b87a00a922c0d9/t93grpe9qptnnxfnofkd.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786275628/antariya/products/6a15f3ab52b87a00a922c0d9/upk5micrdvzloc356qjd.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276025/antariya/products/6a15f3ab52b87a00a922c0d9/emlh9pjjvr6adkkkjuid.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276025/antariya/products/6a15f3ab52b87a00a922c0d9/r6b4udwmjw1ihkjldsym.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276025/antariya/products/6a15f3ab52b87a00a922c0d9/tgqstix7aar7pjiv7qpc.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786275628/antariya/products/6a15f3ab52b87a00a922c0d9/yheuvmedlpttwt11zlsv.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786275628/antariya/products/6a15f3ab52b87a00a922c0d9/kyuhmwic07te2itpvqwv.jpg",new,no,Black,XXL,,IN,unisex,,Screen Print,adult,,,,,,,,6a78672ed6ac58159859716c,,,
260101101306,Antariya FEIN | Premium Unisex T-Shirt | Polyester Blend & Lycra | Everyday Streetwear Blue XXL,"Make a bold statement with the Antariya FEIN Edition , designed for those who appreciate clean aesthetics, comfort, and modern streetwear. Crafted from a premium polyester blend with Lycra , this uni…",in_stock,,,https://antariyaofficial.com/product/6a78672ed6ac58159859716c,,https://res.cloudinary.com/doefhzx01/image/upload/v1786275628/antariya/products/6a15f3ab52b87a00a922c0d9/ihwb4yismd435fczm5kv.jpg,699.00 INR,,,no,,,Antariya,,,"https://res.cloudinary.com/doefhzx01/image/upload/v1786275628/antariya/products/6a15f3ab52b87a00a922c0d9/yheuvmedlpttwt11zlsv.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786275628/antariya/products/6a15f3ab52b87a00a922c0d9/kyuhmwic07te2itpvqwv.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786275628/antariya/products/6a15f3ab52b87a00a922c0d9/pmxaa1p7ggrgprcmxxg2.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786275628/antariya/products/6a15f3ab52b87a00a922c0d9/t93grpe9qptnnxfnofkd.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786275628/antariya/products/6a15f3ab52b87a00a922c0d9/upk5micrdvzloc356qjd.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276025/antariya/products/6a15f3ab52b87a00a922c0d9/emlh9pjjvr6adkkkjuid.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276025/antariya/products/6a15f3ab52b87a00a922c0d9/r6b4udwmjw1ihkjldsym.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276025/antariya/products/6a15f3ab52b87a00a922c0d9/tgqstix7aar7pjiv7qpc.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786275628/antariya/products/6a15f3ab52b87a00a922c0d9/yheuvmedlpttwt11zlsv.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786275628/antariya/products/6a15f3ab52b87a00a922c0d9/kyuhmwic07te2itpvqwv.jpg",new,no,Blue,XXL,,IN,unisex,,Screen Print,adult,,,,,,,,6a78672ed6ac58159859716c,,,
260101101406,Antariya FEIN | Premium Unisex T-Shirt | Polyester Blend & Lycra | Everyday Streetwear Merun Red XXL,"Make a bold statement with the Antariya FEIN Edition , designed for those who appreciate clean aesthetics, comfort, and modern streetwear. Crafted from a premium polyester blend with Lycra , this uni…",in_stock,,,https://antariyaofficial.com/product/6a78672ed6ac58159859716c,,https://res.cloudinary.com/doefhzx01/image/upload/v1786275628/antariya/products/6a15f3ab52b87a00a922c0d9/ihwb4yismd435fczm5kv.jpg,699.00 INR,,,no,,,Antariya,,,"https://res.cloudinary.com/doefhzx01/image/upload/v1786275628/antariya/products/6a15f3ab52b87a00a922c0d9/yheuvmedlpttwt11zlsv.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786275628/antariya/products/6a15f3ab52b87a00a922c0d9/kyuhmwic07te2itpvqwv.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786275628/antariya/products/6a15f3ab52b87a00a922c0d9/pmxaa1p7ggrgprcmxxg2.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786275628/antariya/products/6a15f3ab52b87a00a922c0d9/t93grpe9qptnnxfnofkd.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786275628/antariya/products/6a15f3ab52b87a00a922c0d9/upk5micrdvzloc356qjd.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276025/antariya/products/6a15f3ab52b87a00a922c0d9/emlh9pjjvr6adkkkjuid.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276025/antariya/products/6a15f3ab52b87a00a922c0d9/r6b4udwmjw1ihkjldsym.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276025/antariya/products/6a15f3ab52b87a00a922c0d9/tgqstix7aar7pjiv7qpc.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786275628/antariya/products/6a15f3ab52b87a00a922c0d9/yheuvmedlpttwt11zlsv.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786275628/antariya/products/6a15f3ab52b87a00a922c0d9/kyuhmwic07te2itpvqwv.jpg",new,no,Merun Red,XXL,,IN,unisex,,Screen Print,adult,,,,,,,,6a78672ed6ac58159859716c,,,
260100801103,Antariya SWMN – Worldwide | Premium Half Sleeve Sweat Shirt | Imported Luxury Fabric | Streetwear for Men Sand Beige M,"Elevate your everyday wardrobe with the Antariya SWMN – Worldwide Premium Half Sleeve Sweat Shirt , where luxury meets contemporary streetwear. Crafted from premium imported fabric , this sweatshirt…",in_stock,,,https://antariyaofficial.com/product/6a786bb2d6ac58159859734f,,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/cjtya9bk5z0ex6immmnv.png,1299.00 INR,,,no,,,Antariya,,,"https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/j6hy45ee0kpvwkji9qph.png,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/nqzxjoggozyqwz4iuxah.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/v1fkkknethaxyxhtfxwy.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/zmj6pdipok7eyw6qowrq.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276866/antariya/products/6a15f3ab52b87a00a922c0d9/pu1g5pmcnexbrm8mh9mt.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1787729521/antariya/products/6a15f3ab52b87a00a922c0d9/kjflyigah3kvhovdfgkk.png,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/j6hy45ee0kpvwkji9qph.png,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/nqzxjoggozyqwz4iuxah.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/v1fkkknethaxyxhtfxwy.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/zmj6pdipok7eyw6qowrq.jpg",new,no,Sand Beige,M,,IN,unisex,,Embroidery,adult,,,,,,,,6a786bb2d6ac58159859734f,,,
260100800703,Antariya SWMN – Worldwide | Premium Half Sleeve Sweat Shirt | Imported Luxury Fabric | Streetwear for Men Taupe M,"Elevate your everyday wardrobe with the Antariya SWMN – Worldwide Premium Half Sleeve Sweat Shirt , where luxury meets contemporary streetwear. Crafted from premium imported fabric , this sweatshirt…",in_stock,,,https://antariyaofficial.com/product/6a786bb2d6ac58159859734f,,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/cjtya9bk5z0ex6immmnv.png,1299.00 INR,,,no,,,Antariya,,,"https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/j6hy45ee0kpvwkji9qph.png,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/nqzxjoggozyqwz4iuxah.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/v1fkkknethaxyxhtfxwy.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/zmj6pdipok7eyw6qowrq.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276866/antariya/products/6a15f3ab52b87a00a922c0d9/pu1g5pmcnexbrm8mh9mt.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1787729521/antariya/products/6a15f3ab52b87a00a922c0d9/kjflyigah3kvhovdfgkk.png,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/j6hy45ee0kpvwkji9qph.png,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/nqzxjoggozyqwz4iuxah.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/v1fkkknethaxyxhtfxwy.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/zmj6pdipok7eyw6qowrq.jpg",new,no,Taupe,M,,IN,unisex,,Embroidery,adult,,,,,,,,6a786bb2d6ac58159859734f,,,
260100800903,Antariya SWMN – Worldwide | Premium Half Sleeve Sweat Shirt | Imported Luxury Fabric | Streetwear for Men Light Grey M,"Elevate your everyday wardrobe with the Antariya SWMN – Worldwide Premium Half Sleeve Sweat Shirt , where luxury meets contemporary streetwear. Crafted from premium imported fabric , this sweatshirt…",in_stock,,,https://antariyaofficial.com/product/6a786bb2d6ac58159859734f,,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/cjtya9bk5z0ex6immmnv.png,1299.00 INR,,,no,,,Antariya,,,"https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/j6hy45ee0kpvwkji9qph.png,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/nqzxjoggozyqwz4iuxah.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/v1fkkknethaxyxhtfxwy.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/zmj6pdipok7eyw6qowrq.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276866/antariya/products/6a15f3ab52b87a00a922c0d9/pu1g5pmcnexbrm8mh9mt.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1787729521/antariya/products/6a15f3ab52b87a00a922c0d9/kjflyigah3kvhovdfgkk.png,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/j6hy45ee0kpvwkji9qph.png,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/nqzxjoggozyqwz4iuxah.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/v1fkkknethaxyxhtfxwy.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/zmj6pdipok7eyw6qowrq.jpg",new,no,Light Grey,M,,IN,unisex,,Embroidery,adult,,,,,,,,6a786bb2d6ac58159859734f,,,
260100801104,Antariya SWMN – Worldwide | Premium Half Sleeve Sweat Shirt | Imported Luxury Fabric | Streetwear for Men Sand Beige L,"Elevate your everyday wardrobe with the Antariya SWMN – Worldwide Premium Half Sleeve Sweat Shirt , where luxury meets contemporary streetwear. Crafted from premium imported fabric , this sweatshirt…",out_of_stock,,,https://antariyaofficial.com/product/6a786bb2d6ac58159859734f,,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/cjtya9bk5z0ex6immmnv.png,1299.00 INR,,,no,,,Antariya,,,"https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/j6hy45ee0kpvwkji9qph.png,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/nqzxjoggozyqwz4iuxah.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/v1fkkknethaxyxhtfxwy.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/zmj6pdipok7eyw6qowrq.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276866/antariya/products/6a15f3ab52b87a00a922c0d9/pu1g5pmcnexbrm8mh9mt.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1787729521/antariya/products/6a15f3ab52b87a00a922c0d9/kjflyigah3kvhovdfgkk.png,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/j6hy45ee0kpvwkji9qph.png,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/nqzxjoggozyqwz4iuxah.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/v1fkkknethaxyxhtfxwy.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/zmj6pdipok7eyw6qowrq.jpg",new,no,Sand Beige,L,,IN,unisex,,Embroidery,adult,,,,,,,,6a786bb2d6ac58159859734f,,,
260100800704,Antariya SWMN – Worldwide | Premium Half Sleeve Sweat Shirt | Imported Luxury Fabric | Streetwear for Men Taupe L,"Elevate your everyday wardrobe with the Antariya SWMN – Worldwide Premium Half Sleeve Sweat Shirt , where luxury meets contemporary streetwear. Crafted from premium imported fabric , this sweatshirt…",out_of_stock,,,https://antariyaofficial.com/product/6a786bb2d6ac58159859734f,,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/cjtya9bk5z0ex6immmnv.png,1299.00 INR,,,no,,,Antariya,,,"https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/j6hy45ee0kpvwkji9qph.png,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/nqzxjoggozyqwz4iuxah.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/v1fkkknethaxyxhtfxwy.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/zmj6pdipok7eyw6qowrq.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276866/antariya/products/6a15f3ab52b87a00a922c0d9/pu1g5pmcnexbrm8mh9mt.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1787729521/antariya/products/6a15f3ab52b87a00a922c0d9/kjflyigah3kvhovdfgkk.png,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/j6hy45ee0kpvwkji9qph.png,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/nqzxjoggozyqwz4iuxah.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/v1fkkknethaxyxhtfxwy.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/zmj6pdipok7eyw6qowrq.jpg",new,no,Taupe,L,,IN,unisex,,Embroidery,adult,,,,,,,,6a786bb2d6ac58159859734f,,,
260100800904,Antariya SWMN – Worldwide | Premium Half Sleeve Sweat Shirt | Imported Luxury Fabric | Streetwear for Men Light Grey L,"Elevate your everyday wardrobe with the Antariya SWMN – Worldwide Premium Half Sleeve Sweat Shirt , where luxury meets contemporary streetwear. Crafted from premium imported fabric , this sweatshirt…",out_of_stock,,,https://antariyaofficial.com/product/6a786bb2d6ac58159859734f,,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/cjtya9bk5z0ex6immmnv.png,1299.00 INR,,,no,,,Antariya,,,"https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/j6hy45ee0kpvwkji9qph.png,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/nqzxjoggozyqwz4iuxah.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/v1fkkknethaxyxhtfxwy.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/zmj6pdipok7eyw6qowrq.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276866/antariya/products/6a15f3ab52b87a00a922c0d9/pu1g5pmcnexbrm8mh9mt.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1787729521/antariya/products/6a15f3ab52b87a00a922c0d9/kjflyigah3kvhovdfgkk.png,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/j6hy45ee0kpvwkji9qph.png,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/nqzxjoggozyqwz4iuxah.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/v1fkkknethaxyxhtfxwy.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/zmj6pdipok7eyw6qowrq.jpg",new,no,Light Grey,L,,IN,unisex,,Embroidery,adult,,,,,,,,6a786bb2d6ac58159859734f,,,
260100801105,Antariya SWMN – Worldwide | Premium Half Sleeve Sweat Shirt | Imported Luxury Fabric | Streetwear for Men Sand Beige XL,"Elevate your everyday wardrobe with the Antariya SWMN – Worldwide Premium Half Sleeve Sweat Shirt , where luxury meets contemporary streetwear. Crafted from premium imported fabric , this sweatshirt…",out_of_stock,,,https://antariyaofficial.com/product/6a786bb2d6ac58159859734f,,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/cjtya9bk5z0ex6immmnv.png,1299.00 INR,,,no,,,Antariya,,,"https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/j6hy45ee0kpvwkji9qph.png,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/nqzxjoggozyqwz4iuxah.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/v1fkkknethaxyxhtfxwy.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/zmj6pdipok7eyw6qowrq.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276866/antariya/products/6a15f3ab52b87a00a922c0d9/pu1g5pmcnexbrm8mh9mt.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1787729521/antariya/products/6a15f3ab52b87a00a922c0d9/kjflyigah3kvhovdfgkk.png,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/j6hy45ee0kpvwkji9qph.png,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/nqzxjoggozyqwz4iuxah.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/v1fkkknethaxyxhtfxwy.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/zmj6pdipok7eyw6qowrq.jpg",new,no,Sand Beige,XL,,IN,unisex,,Embroidery,adult,,,,,,,,6a786bb2d6ac58159859734f,,,
260100800705,Antariya SWMN – Worldwide | Premium Half Sleeve Sweat Shirt | Imported Luxury Fabric | Streetwear for Men Taupe XL,"Elevate your everyday wardrobe with the Antariya SWMN – Worldwide Premium Half Sleeve Sweat Shirt , where luxury meets contemporary streetwear. Crafted from premium imported fabric , this sweatshirt…",out_of_stock,,,https://antariyaofficial.com/product/6a786bb2d6ac58159859734f,,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/cjtya9bk5z0ex6immmnv.png,1299.00 INR,,,no,,,Antariya,,,"https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/j6hy45ee0kpvwkji9qph.png,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/nqzxjoggozyqwz4iuxah.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/v1fkkknethaxyxhtfxwy.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/zmj6pdipok7eyw6qowrq.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276866/antariya/products/6a15f3ab52b87a00a922c0d9/pu1g5pmcnexbrm8mh9mt.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1787729521/antariya/products/6a15f3ab52b87a00a922c0d9/kjflyigah3kvhovdfgkk.png,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/j6hy45ee0kpvwkji9qph.png,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/nqzxjoggozyqwz4iuxah.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/v1fkkknethaxyxhtfxwy.jpg,https://res.cloudinary.com/doefhzx01/image/upload/v1786276784/antariya/products/6a15f3ab52b87a00a922c0d9/zmj6pdipok7eyw6qowrq.jpg",new,no,Taupe,XL,,IN,unisex,,Embroidery,adult,,,,,,,,6a786bb2d6ac58159859734f,,,
